,type,y,x,t,size
1122,car36,53.0578,64.0508,6,1
1123,car36,53.0578,64.0508,7,1
1124,car36,53.0578,64.0508,8,1
1125,car36,53.0578,64.0508,9,1
1126,car36,53.0578,64.0508,10,1
1127,car36,53.0578,64.0508,11,1
1128,car36,53.0578,64.0508,12,1
1129,car36,53.0578,64.0508,13,1
1130,car36,53.0578,64.0508,14,1
1131,car36,53.0578,64.0508,15,1
1132,car36,53.0578,64.0508,16,1
1133,car36,53.0578,64.0508,17,1
1134,car36,53.0578,64.0508,18,1
1135,car36,53.0578,64.0508,19,1
1136,car36,53.0578,64.0508,20,1
1137,car36,53.0578,64.0508,21,1
1138,car36,53.0578,64.0508,22,1
1139,car36,53.0578,64.0508,23,1
1140,car36,53.0578,64.0508,24,1
1141,car36,53.0578,64.0508,25,1
1142,car36,53.0578,64.0508,26,1
1143,car36,53.0578,64.0508,27,1
1144,car36,53.0578,64.0508,28,1
1145,car36,53.0578,64.0508,29,1
1146,car36,53.0578,64.0508,30,1
1147,car37,47.1516,35.9492,0,1
1148,car37,47.1516,35.9492,1,1
1149,car37,47.1516,35.9492,2,1
1150,car37,47.1516,35.9492,3,1
1151,car37,47.1516,35.9492,4,1
1152,car37,47.1516,35.9492,5,1
1153,car37,47.1516,35.9492,6,1
1154,car37,47.1516,35.9492,7,1
1155,car37,47.1516,35.9492,8,1
1156,car37,47.1516,35.9492,9,1
1157,car37,47.1517,35.9492,10,1
1158,car37,53.0578,64.0508,11,1
1159,car37,53.0578,64.0508,12,1
1160,car37,53.0578,64.0508,13,1
1161,car37,53.0578,64.0508,14,1
1162,car37,53.0578,64.0508,15,1
1163,car37,53.0578,64.0508,16,1
1164,car37,53.0578,64.0508,17,1
1165,car37,53.0578,64.0508,18,1
1166,car37,53.0578,64.0508,19,1
1167,car37,53.0578,64.0508,20,1
1168,car37,53.0578,64.0508,21,1
1169,car37,53.0578,64.0508,22,1
1170,car37,53.0578,64.0508,23,1
1171,car37,53.0578,64.0508,24,1
1172,car37,53.0578,64.0508,25,1
1173,car37,53.0578,64.0508,26,1
1174,car37,53.0578,64.0508,27,1
1175,car37,53.0578,64.0508,28,1
1176,car37,53.0578,64.0508,29,1
1177,car37,53.0578,64.0508,30,1
1178,car38,47.1516,35.9492,0,1
1179,car38,47.1516,35.9492,1,1
1180,car38,47.1516,35.9492,2,1
1181,car38,47.1516,35.9492,3,1
1182,car38,47.1516,35.9492,4,1
1183,car38,47.1516,35.9492,5,1
1184,car38,47.1516,35.9492,6,1
1185,car38,47.1516,35.9492,7,1
1186,car38,47.1516,35.9492,8,1
1187,car38,47.1516,35.9492,9,1
1188,car38,47.1516,35.9492,10,1
1189,car38,47.1516,35.9492,11,1
1190,car38,47.1516,35.9492,12,1
1191,car38,47.1516,35.9492,13,1
1192,car38,47.1516,35.9492,14,1
1193,car38,47.1516,35.9492,15,1
1194,car38,47.1516,35.9492,16,1
1195,car38,47.1516,35.9492,17,1
1196,car38,47.1516,35.9492,18,1
1197,car38,47.1516,35.9492,19,1
1198,car38,47.1516,35.9492,20,1
1199,car38,47.1516,35.9492,21,1
1200,car38,47.1516,35.9492,22,1
1201,car38,47.1516,35.9492,23,1
1202,car38,47.1516,35.9492,24,1
1203,car38,47.1516,35.9492,25,1
1204,car38,47.1516,35.9492,26,1
1205,car38,47.1516,35.9492,27,1
1206,car38,47.1516,35.9492,28,1
1207,car38,47.1516,35.9492,29,1
1208,car38,47.1516,35.9492,30,1
1209,car39,47.1516,35.9492,0,1
1210,car39,47.1516,35.9492,1,1
1211,car39,47.1516,35.9492,2,1
1212,car39,47.1516,35.9492,3,1
1213,car39,47.1516,35.9492,4,1
1214,car39,47.1516,35.9492,5,1
1215,car39,47.1516,35.9492,6,1
1216,car39,47.1516,35.9492,7,1
1217,car39,47.1516,35.9492,8,1
1218,car39,47.1516,35.9492,9,1
1219,car39,47.1516,35.9492,10,1
1220,car39,47.1516,35.9492,11,1
1221,car39,47.1516,35.9492,12,1
1222,car39,47.1516,35.9492,13,1
1223,car39,47.1516,35.9492,14,1
1224,car39,47.1516,35.9492,15,1
1225,car39,47.1516,35.9492,16,1
1226,car39,47.1516,35.9492,17,1
1227,car39,47.1516,35.9492,18,1
1228,car39,47.1516,35.9492,19,1
1229,car39,47.1516,35.9492,20,1
1230,car39,47.1516,35.9492,21,1
1231,car39,47.1516,35.9492,22,1
1232,car39,47.1516,35.9492,23,1
1233,car39,47.1516,35.9492,24,1
1234,car39,47.1516,35.9492,25,1
1235,car39,47.1516,35.9492,26,1
1236,car39,47.1516,35.9492,27,1
1237,car39,47.1516,35.9492,28,1
1238,car39,47.1516,35.9492,29,1
1239,car39,47.1516,35.9492,30,1
1240,car40,47.1516,35.9492,0,1
1241,car40,47.1516,35.9492,1,1
1242,car40,47.1516,35.9492,2,1
1243,car40,47.1516,35.9492,3,1
1244,car40,47.1516,35.9492,4,1
1245,car40,47.1516,35.9492,5,1
1246,car40,47.1516,35.9492,6,1
1247,car40,47.1516,35.9492,7,1
1248,car40,47.1516,35.9492,8,1
1249,car40,47.1516,35.9492,9,1
1250,car40,47.1516,35.9492,10,1
1251,car40,47.1516,35.9492,11,1
1252,car40,47.1516,35.9492,12,1
1253,car40,47.1516,35.9492,13,1
1254,car40,47.1516,35.9492,14,1
1255,car40,47.1516,35.9492,15,1
1256,car40,47.1516,35.9492,16,1
1257,car40,47.1516,35.9492,17,1
1258,car40,47.1516,35.9492,18,1
1259,car40,47.1516,35.9492,19,1
1260,car40,47.1516,35.9492,20,1
1261,car40,47.1516,35.9492,21,1
1262,car40,47.1516,35.9492,22,1
1263,car40,47.1516,35.9492,23,1
1264,car40,47.1516,35.9492,24,1
1265,car40,47.1516,35.9492,25,1
1266,car40,47.1516,35.9492,26,1
1267,car40,47.1516,35.9492,27,1
1268,car40,47.1516,35.9492,28,1
1269,car40,47.1516,35.9492,29,1
1270,car40,47.1516,35.9492,30,1
1271,car41,47.1516,35.9492,0,1
1272,car41,47.1516,35.9492,1,1
1273,car41,47.1516,35.9492,2,1
1274,car41,47.1516,35.9492,3,1
1275,car41,47.1516,35.9492,4,1
1276,car41,47.1516,35.9492,5,1
1277,car41,47.1516,35.9492,6,1
1278,car41,47.1516,35.9492,7,1
1279,car41,47.1516,35.9492,8,1
1280,car41,47.1516,35.9492,9,1
1281,car41,47.1516,35.9492,10,1
1282,car41,47.1516,35.9492,11,1
1283,car41,47.1516,35.9492,12,1
1284,car41,47.1516,35.9492,13,1
1285,car41,47.1516,35.9492,14,1
1286,car41,47.1516,35.9492,15,1
1287,car41,47.1516,35.9492,16,1
1288,car41,47.1516,35.9492,17,1
1289,car41,47.1516,35.9492,18,1
1290,car41,47.1516,35.9492,19,1
1291,car41,47.1516,35.9492,20,1
1292,car41,47.1516,35.9492,21,1
1293,car41,47.1516,35.9492,22,1
1294,car41,47.1516,35.9492,23,1
1295,car41,47.1516,35.9492,24,1
1296,car41,47.1516,35.9492,25,1
1297,car41,47.1516,35.9492,26,1
1298,car41,47.1516,35.9492,27,1
1299,car41,47.1516,35.9492,28,1
1300,car41,47.1516,35.9492,29,1
1301,car41,47.1516,35.9492,30,1
1302,car42,47.1516,35.9492,0,1
1303,car42,47.1516,35.9492,1,1
1304,car42,47.1516,35.9492,2,1
1305,car42,47.1516,35.9492,3,1
1306,car42,47.1516,35.9492,4,1
1307,car42,47.1516,35.9492,5,1
1308,car42,47.1516,35.9492,6,1
1309,car42,47.1516,35.9492,7,1
1310,car42,47.1516,35.9492,8,1
1311,car42,47.1516,35.9492,9,1
1312,car42,47.1516,35.9492,10,1
1313,car42,47.1516,35.9492,11,1
1314,car42,47.1516,35.9492,12,1
1315,car42,47.1516,35.9492,13,1
1316,car42,47.1516,35.9492,14,1
1317,car42,47.1516,35.9492,15,1
1318,car42,47.1516,35.9492,16,1
1319,car42,47.1516,35.9492,17,1
1320,car42,47.1516,35.9492,18,1
1321,car42,47.1516,35.9492,19,1
1322,car42,47.1516,35.9492,20,1
1323,car42,47.1516,35.9492,21,1
1324,car42,47.1516,35.9492,22,1
1325,car42,47.1516,35.9492,23,1
1326,car42,47.1516,35.9492,24,1
1327,car42,47.1516,35.9492,25,1
1328,car42,47.1516,35.9492,26,1
1329,car42,47.1516,35.9492,27,1
1330,car42,47.1516,35.9492,28,1
1331,car42,47.1516,35.9492,29,1
1332,car42,47.1516,35.9492,30,1
1333,car43,47.1516,35.9492,0,1
1334,car43,47.1516,35.9492,1,1
1335,car43,47.1516,35.9492,2,1
1336,car43,47.1516,35.9492,3,1
1337,car43,47.1516,35.9492,4,1
1338,car43,47.1516,35.9492,5,1
1339,car43,47.1516,35.9492,6,1
1340,car43,47.1516,35.9492,7,1
1341,car43,47.1516,35.9492,8,1
1342,car43,47.1516,35.9492,9,1
1343,car43,47.1516,35.9492,10,1
1344,car43,47.1516,35.9492,11,1
1345,car43,47.1516,35.9492,12,1
1346,car43,47.1516,35.9492,13,1
1347,car43,47.1516,35.9492,14,1
1348,car43,47.1516,35.9492,15,1
1349,car43,47.1516,35.9492,16,1
1350,car43,47.1516,35.9492,17,1
1351,car43,47.1516,35.9492,18,1
1352,car43,47.1516,35.9492,19,1
1353,car43,47.1516,35.9492,20,1
1354,car43,47.1516,35.9492,21,1
1355,car43,47.1516,35.9492,22,1
1356,car43,47.1516,35.9492,23,1
1357,car43,47.1516,35.9492,24,1
1358,car43,47.1516,35.9492,25,1
1359,car43,47.1516,35.9492,26,1
1360,car43,47.1516,35.9492,27,1
1361,car43,47.1516,35.9492,28,1
1362,car43,47.1516,35.9492,29,1
1363,car43,47.1516,35.9492,30,1
1364,car44,47.1516,35.9492,0,1
1365,car44,47.1516,35.9492,1,1
1366,car44,47.1516,35.9492,2,1
1367,car44,47.1516,35.9492,3,1
1368,car44,47.1516,35.9492,4,1
1369,car44,47.1516,35.9492,5,1
1370,car44,47.1516,35.9492,6,1
1371,car44,47.1516,35.9492,7,1
1372,car44,47.1516,35.9492,8,1
1373,car44,47.1516,35.9492,9,1
1374,car44,47.1516,35.9492,10,1
1375,car44,47.1516,35.9492,11,1
1376,car44,47.1516,35.9492,12,1
1377,car44,47.1516,35.9492,13,1
1378,car44,47.1516,35.9492,14,1
1379,car44,47.1516,35.9492,15,1
1380,car44,47.1516,35.9492,16,1
1381,car44,47.1516,35.9492,17,1
1382,car44,47.1516,35.9492,18,1
1383,car44,47.1516,35.9492,19,1
1384,car44,47.1516,35.9492,20,1
1385,car44,47.1516,35.9492,21,1
1386,car44,47.1516,35.9492,22,1
1387,car44,47.1516,35.9492,23,1
1388,car44,47.1516,35.9492,24,1
1389,car44,47.1516,35.9492,25,1
1390,car44,47.1516,35.9492,26,1
1391,car44,47.1516,35.9492,27,1
1392,car44,47.1516,35.9492,28,1
1393,car44,47.1516,35.9492,29,1
1394,car44,47.1516,35.9492,30,1
1395,car45,47.1516,35.9492,0,1
1396,car45,47.1516,35.9492,1,1
1397,car45,47.1516,35.9492,2,1
1398,car45,47.1516,35.9492,3,1
1399,car45,47.1516,35.9492,4,1
1400,car45,47.1516,35.9492,5,1
1401,car45,47.1516,35.9492,6,1
1402,car45,47.1516,35.9492,7,1
1403,car45,47.1516,35.9492,8,1
1404,car45,47.1516,35.9492,9,1
1405,car45,47.1516,35.9492,10,1
1406,car45,47.1516,35.9492,11,1
1407,car45,47.1516,35.9492,12,1
1408,car45,47.1516,35.9492,13,1
1409,car45,47.1516,35.9492,14,1
1410,car45,47.1516,35.9492,15,1
1411,car45,47.1516,35.9492,16,1
1412,car45,47.1516,35.9492,17,1
1413,car45,47.1516,35.9492,18,1
1414,car45,47.1516,35.9492,19,1
1415,car45,47.1516,35.9492,20,1
1416,car45,47.1516,35.9492,21,1
1417,car45,47.1516,35.9492,22,1
1418,car45,47.1516,35.9492,23,1
1419,car45,47.1516,35.9492,24,1
1420,car45,47.1516,35.9492,25,1
1421,car45,47.1516,35.9492,26,1
1422,car45,47.1516,35.9492,27,1
1423,car45,47.1516,35.9492,28,1
1424,car45,47.1516,35.9492,29,1
1425,car45,47.1516,35.9492,30,1
1426,car46,47.1516,35.9492,0,1
1427,car46,47.1516,35.9492,1,1
1428,car46,47.1516,35.9492,2,1
1429,car46,47.1516,35.9492,3,1
1430,car46,47.1516,35.9492,4,1
1431,car46,47.1516,35.9492,5,1
1432,car46,47.1516,35.9492,6,1
1433,car46,47.1516,35.9492,7,1
1434,car46,47.1516,35.9492,8,1
1435,car46,47.1516,35.9492,9,1
1436,car46,47.1516,35.9492,10,1
1437,car46,47.1516,35.9492,11,1
1438,car46,47.1516,35.9492,12,1
1439,car46,47.1516,35.9492,13,1
1440,car46,47.1516,35.9492,14,1
1441,car46,47.1516,35.9492,15,1
1442,car46,47.1516,35.9492,16,1
1443,car46,47.1516,35.9492,17,1
1444,car46,47.1516,35.9492,18,1
1445,car46,47.1516,35.9492,19,1
1446,car46,47.1516,35.9492,20,1
1447,car46,47.1516,35.9492,21,1
1448,car46,47.1516,35.9492,22,1
1449,car46,47.1516,35.9492,23,1
1450,car46,47.1516,35.9492,24,1
1451,car46,47.1516,35.9492,25,1
1452,car46,47.1516,35.9492,26,1
1453,car46,47.1516,35.9492,27,1
1454,car46,47.1516,35.9492,28,1
1455,car46,47.1516,35.9492,29,1
1456,car46,47.1516,35.9492,30,1
1457,car47,63.8989,41.4171,0,1
1458,car47,63.8989,41.4171,1,1
1459,car47,63.8989,41.4171,2,1
1460,car47,63.8989,41.4171,3,1
1461,car47,63.8989,41.4171,4,1
1462,car47,63.8989,41.4171,5,1
1463,car47,63.8989,41.4171,6,1
1464,car47,63.8989,41.4171,7,1
1465,car47,63.8989,41.4171,8,1
1466,car47,63.8989,41.4171,9,1
1467,car47,63.8989,41.4171,10,1
1468,car47,63.8989,41.4171,11,1
1469,car47,63.8989,41.4171,12,1
1470,car47,63.899,41.4171,13,1
1471,car47,48.6895,47.5824,14,1
1472,car47,48.6895,47.5824,15,1
1473,car47,48.6895,47.5824,16,1
1474,car47,48.6895,47.5824,17,1
1475,car47,48.6895,47.5824,18,1
1476,car47,48.6895,47.5824,19,1
1477,car47,48.6895,47.5824,20,1
1478,car47,48.6895,47.5824,21,1
1479,car47,48.6895,47.5824,22,1
1480,car47,48.6895,47.5824,23,1
1481,car47,48.6895,47.5824,24,1
1482,car47,48.6895,47.5824,25,1
1483,car47,48.6895,47.5824,26,1
1484,car47,48.6895,47.5824,27,1
1485,car47,48.6895,47.5824,28,1
1486,car47,48.6895,47.5824,29,1
1487,car47,48.6895,47.5824,30,1
1488,stations0,48.6895,47.5824,0,5
1489,stations0,48.6895,47.5824,1,5
1490,stations0,48.6895,47.5824,2,5
1491,stations0,48.6895,47.5824,3,5
1492,stations0,48.6895,47.5824,4,5
1493,stations0,48.6895,47.5824,5,5
1494,stations0,48.6895,47.5824,6,5
1495,stations0,48.6895,47.5824,7,5
1496,stations0,48.6895,47.5824,8,5
1497,stations0,48.6895,47.5824,9,5
1498,stations0,48.6895,47.5824,10,5
1499,stations0,48.6895,47.5824,11,5
1500,stations0,48.6895,47.5824,12,5
1501,stations0,48.6895,47.5824,13,5
1502,stations0,48.6895,47.5824,14,5
1503,stations0,48.6895,47.5824,15,5
1504,stations0,48.6895,47.5824,16,5
1505,stations0,48.6895,47.5824,17,5
1506,stations0,48.6895,47.5824,18,5
1507,stations0,48.6895,47.5824,19,5
1508,stations0,48.6895,47.5824,20,5
1509,stations0,48.6895,47.5824,21,5
1510,stations0,48.6895,47.5824,22,5
1511,stations0,48.6895,47.5824,23,5
1512,stations0,48.6895,47.5824,24,5
1513,stations0,48.6895,47.5824,25,5
1514,stations0,48.6895,47.5824,26,5
1515,stations0,48.6895,47.5824,27,5
1516,stations0,48.6895,47.5824,28,5
1517,stations0,48.6895,47.5824,29,5
1518,stations0,48.6895,47.5824,30,5
1519,stations1,53.0578,64.0508,0,8
1520,stations1,53.0578,64.0508,1,8
1521,stations1,53.0578,64.0508,2,8
1522,stations1,53.0578,64.0508,3,8
1523,stations1,53.0578,64.0508,4,8
1524,stations1,53.0578,64.0508,5,8
1525,stations1,53.0578,64.0508,6,8
1526,stations1,53.0578,64.0508,7,8
1527,stations1,53.0578,64.0508,8,8
1528,stations1,53.0578,64.0508,9,8
1529,stations1,53.0578,64.0508,10,8
1530,stations1,53.0578,64.0508,11,8
1531,stations1,53.0578,64.0508,12,8
1532,stations1,53.0578,64.0508,13,8
1533,stations1,53.0578,64.0508,14,8
1534,stations1,53.0578,64.0508,15,8
1535,stations1,53.0578,64.0508,16,8
1536,stations1,53.0578,64.0508,17,8
1537,stations1,53.0578,64.0508,18,8
1538,stations1,53.0578,64.0508,19,8
1539,stations1,53.0578,64.0508,20,8
1540,stations1,53.0578,64.0508,21,8
1541,stations1,53.0578,64.0508,22,8
1542,stations1,53.0578,64.0508,23,8
1543,stations1,53.0578,64.0508,24,8
1544,stations1,53.0578,64.0508,25,8
1545,stations1,53.0578,64.0508,26,8
1546,stations1,53.0578,64.0508,27,8
1547,stations1,53.0578,64.0508,28,8
1548,stations1,53.0578,64.0508,29,8
1549,stations1,53.0578,64.0508,30,8
1550,stations2,36.1011,47.6615,0,5
1551,stations2,36.1011,47.6615,1,5
1552,stations2,36.1011,47.6615,2,5
1553,stations2,36.1011,47.6615,3,5
1554,stations2,36.1011,47.6615,4,5
1555,stations2,36.1011,47.6615,5,5
1556,stations2,36.1011,47.6615,6,5
1557,stations2,36.1011,47.6615,7,5
1558,stations2,36.1011,47.6615,8,5
1559,stations2,36.1011,47.6615,9,5
1560,stations2,36.1011,47.6615,10,5
1561,stations2,36.1011,47.6615,11,5
1562,stations2,36.1011,47.6615,12,5
1563,stations2,36.1011,47.6615,13,5
1564,stations2,36.1011,47.6615,14,5
1565,stations2,36.1011,47.6615,15,5
1566,stations2,36.1011,47.6615,16,5
1567,stations2,36.1011,47.6615,17,5
1568,stations2,36.1011,47.6615,18,5
1569,stations2,36.1011,47.6615,19,5
1570,stations2,36.1011,47.6615,20,5
1571,stations2,36.1011,47.6615,21,5
1572,stations2,36.1011,47.6615,22,5
1573,stations2,36.1011,47.6615,23,5
1574,stations2,36.1011,47.6615,24,5
1575,stations2,36.1011,47.6615,25,5
1576,stations2,36.1011,47.6615,26,5
1577,stations2,36.1011,47.6615,27,5
1578,stations2,36.1011,47.6615,28,5
1579,stations2,36.1011,47.6615,29,5
1580,stations2,36.1011,47.6615,30,5
1581,stations3,47.1516,35.9492,0,5
1582,stations3,47.1516,35.9492,1,5
1583,stations3,47.1516,35.9492,2,5
1584,stations3,47.1516,35.9492,3,5
1585,stations3,47.1516,35.9492,4,5
1586,stations3,47.1516,35.9492,5,5
1587,stations3,47.1516,35.9492,6,5
1588,stations3,47.1516,35.9492,7,5
1589,stations3,47.1516,35.9492,8,5
1590,stations3,47.1516,35.9492,9,5
1591,stations3,47.1516,35.9492,10,5
1592,stations3,47.1516,35.9492,11,5
1593,stations3,47.1516,35.9492,12,5
1594,stations3,47.1516,35.9492,13,5
1595,stations3,47.1516,35.9492,14,5
1596,stations3,47.1516,35.9492,15,5
1597,stations3,47.1516,35.9492,16,5
1598,stations3,47.1516,35.9492,17,5
1599,stations3,47.1516,35.9492,18,5
1600,stations3,47.1516,35.9492,19,5
1601,stations3,47.1516,35.9492,20,5
1602,stations3,47.1516,35.9492,21,5
1603,stations3,47.1516,35.9492,22,5
1604,stations3,47.1516,35.9492,23,5
1605,stations3,47.1516,35.9492,24,5
1606,stations3,47.1516,35.9492,25,5
1607,stations3,47.1516,35.9492,26,5
1608,stations3,47.1516,35.9492,27,5
1609,stations3,47.1516,35.9492,28,5
1610,stations3,47.1516,35.9492,29,5
1611,stations3,47.1516,35.9492,30,5
1612,stations4,63.8989,41.4171,0,5
1613,stations4,63.8989,41.4171,1,5
1614,stations4,63.8989,41.4171,2,5
1615,stations4,63.8989,41.4171,3,5
1616,stations4,63.8989,41.4171,4,5
1617,stations4,63.8989,41.4171,5,5
1618,stations4,63.8989,41.4171,6,5
1619,stations4,63.8989,41.4171,7,5
1620,stations4,63.8989,41.4171,8,5
1621,stations4,63.8989,41.4171,9,5
1622,stations4,63.8989,41.4171,10,5
1623,stations4,63.8989,41.4171,11,5
1624,stations4,63.8989,41.4171,12,5
1625,stations4,63.8989,41.4171,13,5
1626,stations4,63.8989,41.4171,14,5
1627,stations4,63.8989,41.4171,15,5
1628,stations4,63.8989,41.4171,16,5
1629,stations4,63.8989,41.4171,17,5
1630,stations4,63.8989,41.4171,18,5
1631,stations4,63.8989,41.4171,19,5
1632,stations4,63.8989,41.4171,20,5
1633,stations4,63.8989,41.4171,21,5
1634,stations4,63.8989,41.4171,22,5
1635,stations4,63.8989,41.4171,23,5
1636,stations4,63.8989,41.4171,24,5
1637,stations4,63.8989,41.4171,25,5
1638,stations4,63.8989,41.4171,26,5
1639,stations4,63.8989,41.4171,27,5
1640,stations4,63.8989,41.4171,28,5
1641,stations4,63.8989,41.4171,29,5
1642,stations4,63.8989,41.4171,30,5
