-3.0,0.0,nan
-3.0,0.1,nan
-3.0,0.2,nan
-3.0,0.3,nan
-3.0,0.4,nan
-3.0,0.5,nan
-3.0,0.6,nan
-3.0,0.7,nan
-3.0,0.8,nan
-3.0,0.9,nan
-3.0,1.0,0.0
-3.0,1.1,0.0
-3.0,1.2,0.0
-3.0,1.3,0.0
-3.0,1.4,0.0
-3.0,1.5,6.896551724137931
-3.0,1.6,6.666666666666667
-3.0,1.7,33.333333333333336
-3.0,1.8,21.11111111111111
-3.0,1.9,18.0
-3.0,2.0,25.925925925925927
-2.9,0.0,nan
-2.9,0.1,nan
-2.9,0.2,nan
-2.9,0.3,nan
-2.9,0.4,nan
-2.9,0.5,nan
-2.9,0.6,nan
-2.9,0.7,nan
-2.9,0.8,nan
-2.9,0.9,nan
-2.9,1.0,0.0
-2.9,1.1,0.0
-2.9,1.2,0.0
-2.9,1.3,0.0
-2.9,1.4,0.0
-2.9,1.5,14.893617021276595
-2.9,1.6,10.0
-2.9,1.7,22.78481012658228
-2.9,1.8,27.272727272727273
-2.9,1.9,38.62068965517241
-2.9,2.0,35.11904761904762
-2.8,0.0,nan
-2.8,0.1,nan
-2.8,0.2,nan
-2.8,0.3,nan
-2.8,0.4,nan
-2.8,0.5,nan
-2.8,0.6,nan
-2.8,0.7,nan
-2.8,0.8,nan
-2.8,0.9,nan
-2.8,1.0,nan
-2.8,1.1,nan
-2.8,1.2,0.0
-2.8,1.3,0.0
-2.8,1.4,14.285714285714286
-2.8,1.5,10.638297872340425
-2.8,1.6,10.344827586206897
-2.8,1.7,22.5
-2.8,1.8,22.22222222222222
-2.8,1.9,28.333333333333332
-2.8,2.0,41.040462427745666
-2.7,0.0,nan
-2.7,0.1,nan
-2.7,0.2,nan
-2.7,0.3,nan
-2.7,0.4,nan
-2.7,0.5,nan
-2.7,0.6,nan
-2.7,0.7,nan
-2.7,0.8,0.0
-2.7,0.9,nan
-2.7,1.0,0.0
-2.7,1.1,0.0
-2.7,1.2,0.0
-2.7,1.3,7.6923076923076925
-2.7,1.4,3.7037037037037037
-2.7,1.5,10.869565217391305
-2.7,1.6,10.0
-2.7,1.7,20.192307692307693
-2.7,1.8,35.294117647058826
-2.7,1.9,30.76923076923077
-2.7,2.0,31.35135135135135
-2.6,0.0,nan
-2.6,0.1,nan
-2.6,0.2,nan
-2.6,0.3,nan
-2.6,0.4,nan
-2.6,0.5,nan
-2.6,0.6,nan
-2.6,0.7,nan
-2.6,0.8,nan
-2.6,0.9,0.0
-2.6,1.0,0.0
-2.6,1.1,0.0
-2.6,1.2,0.0
-2.6,1.3,10.714285714285714
-2.6,1.4,11.11111111111111
-2.6,1.5,13.235294117647058
-2.6,1.6,14.925373134328359
-2.6,1.7,26.495726495726494
-2.6,1.8,30.508474576271187
-2.6,1.9,37.5
-2.6,2.0,42.20183486238532
-2.5,0.0,nan
-2.5,0.1,nan
-2.5,0.2,nan
-2.5,0.3,nan
-2.5,0.4,nan
-2.5,0.5,nan
-2.5,0.6,nan
-2.5,0.7,nan
-2.5,0.8,nan
-2.5,0.9,nan
-2.5,1.0,0.0
-2.5,1.1,0.0
-2.5,1.2,0.0
-2.5,1.3,0.0
-2.5,1.4,5.128205128205129
-2.5,1.5,8.860759493670885
-2.5,1.6,22.33009708737864
-2.5,1.7,22.01834862385321
-2.5,1.8,36.81318681318681
-2.5,1.9,38.37837837837838
-2.5,2.0,45.73991031390135
-2.4,0.0,nan
-2.4,0.1,nan
-2.4,0.2,nan
-2.4,0.3,nan
-2.4,0.4,nan
-2.4,0.5,nan
-2.4,0.6,nan
-2.4,0.7,0.0
-2.4,0.8,0.0
-2.4,0.9,0.0
-2.4,1.0,0.0
-2.4,1.1,0.0
-2.4,1.2,0.0
-2.4,1.3,5.2631578947368425
-2.4,1.4,8.928571428571429
-2.4,1.5,16.666666666666668
-2.4,1.6,21.05263157894737
-2.4,1.7,27.00729927007299
-2.4,1.8,40.331491712707184
-2.4,1.9,40.0
-2.4,2.0,47.24409448818898
-2.3,0.0,nan
-2.3,0.1,nan
-2.3,0.2,nan
-2.3,0.3,nan
-2.3,0.4,nan
-2.3,0.5,nan
-2.3,0.6,nan
-2.3,0.7,nan
-2.3,0.8,nan
-2.3,0.9,0.0
-2.3,1.0,0.0
-2.3,1.1,0.0
-2.3,1.2,3.5714285714285716
-2.3,1.3,8.571428571428571
-2.3,1.4,13.333333333333334
-2.3,1.5,27.0
-2.3,1.6,25.384615384615383
-2.3,1.7,33.333333333333336
-2.3,1.8,36.36363636363637
-2.3,1.9,46.666666666666664
-2.3,2.0,45.736434108527135
-2.2,0.0,nan
-2.2,0.1,nan
-2.2,0.2,nan
-2.2,0.3,nan
-2.2,0.4,nan
-2.2,0.5,nan
-2.2,0.6,nan
-2.2,0.7,nan
-2.2,0.8,nan
-2.2,0.9,0.0
-2.2,1.0,0.0
-2.2,1.1,11.11111111111111
-2.2,1.2,3.4482758620689653
-2.2,1.3,19.607843137254903
-2.2,1.4,22.22222222222222
-2.2,1.5,26.73267326732673
-2.2,1.6,23.66412213740458
-2.2,1.7,35.467980295566505
-2.2,1.8,34.65346534653465
-2.2,1.9,46.52173913043478
-2.2,2.0,53.69774919614148
-2.1,0.0,nan
-2.1,0.1,nan
-2.1,0.2,nan
-2.1,0.3,nan
-2.1,0.4,nan
-2.1,0.5,nan
-2.1,0.6,nan
-2.1,0.7,nan
-2.1,0.8,20.0
-2.1,0.9,0.0
-2.1,1.0,0.0
-2.1,1.1,0.0
-2.1,1.2,2.7777777777777777
-2.1,1.3,19.29824561403509
-2.1,1.4,23.655913978494624
-2.1,1.5,33.56643356643357
-2.1,1.6,25.0
-2.1,1.7,37.68115942028985
-2.1,1.8,33.81642512077295
-2.1,1.9,51.74603174603175
-2.1,2.0,53.08641975308642
-2.0,0.0,nan
-2.0,0.1,nan
-2.0,0.2,nan
-2.0,0.3,nan
-2.0,0.4,nan
-2.0,0.5,nan
-2.0,0.6,nan
-2.0,0.7,nan
-2.0,0.8,0.0
-2.0,0.9,0.0
-2.0,1.0,0.0
-2.0,1.1,0.0
-2.0,1.2,23.529411764705884
-2.0,1.3,15.384615384615385
-2.0,1.4,26.73267326732673
-2.0,1.5,29.496402877697843
-2.0,1.6,28.834355828220858
-2.0,1.7,39.269406392694066
-2.0,1.8,44.32234432234432
-2.0,1.9,47.93650793650794
-2.0,2.0,54.891304347826086
-1.9,0.0,nan
-1.9,0.1,nan
-1.9,0.2,nan
-1.9,0.3,nan
-1.9,0.4,nan
-1.9,0.5,nan
-1.9,0.6,nan
-1.9,0.7,nan
-1.9,0.8,0.0
-1.9,0.9,0.0
-1.9,1.0,0.0
-1.9,1.1,11.11111111111111
-1.9,1.2,6.779661016949152
-1.9,1.3,16.091954022988507
-1.9,1.4,23.275862068965516
-1.9,1.5,32.0
-1.9,1.6,37.755102040816325
-1.9,1.7,45.16129032258065
-1.9,1.8,42.36641221374046
-1.9,1.9,53.385416666666664
-1.9,2.0,57.6837416481069
-1.8,0.0,nan
-1.8,0.1,nan
-1.8,0.2,nan
-1.8,0.3,nan
-1.8,0.4,nan
-1.8,0.5,nan
-1.8,0.6,nan
-1.8,0.7,nan
-1.8,0.8,0.0
-1.8,0.9,0.0
-1.8,1.0,7.407407407407407
-1.8,1.1,11.363636363636363
-1.8,1.2,20.224719101123597
-1.8,1.3,16.666666666666668
-1.8,1.4,33.70786516853933
-1.8,1.5,36.170212765957444
-1.8,1.6,44.06130268199234
-1.8,1.7,44.91803278688525
-1.8,1.8,48.78787878787879
-1.8,1.9,57.31414868105516
-1.8,2.0,61.23348017621145
-1.7,0.0,nan
-1.7,0.1,nan
-1.7,0.2,nan
-1.7,0.3,nan
-1.7,0.4,nan
-1.7,0.5,nan
-1.7,0.6,nan
-1.7,0.7,0.0
-1.7,0.8,0.0
-1.7,0.9,0.0
-1.7,1.0,2.6315789473684212
-1.7,1.1,10.526315789473685
-1.7,1.2,19.387755102040817
-1.7,1.3,21.367521367521366
-1.7,1.4,33.125
-1.7,1.5,42.924528301886795
-1.7,1.6,45.80152671755725
-1.7,1.7,50.689655172413794
-1.7,1.8,54.94505494505494
-1.7,1.9,59.401709401709404
-1.7,2.0,67.27272727272727
-1.6,0.0,nan
-1.6,0.1,nan
-1.6,0.2,nan
-1.6,0.3,nan
-1.6,0.4,nan
-1.6,0.5,nan
-1.6,0.6,nan
-1.6,0.7,0.0
-1.6,0.8,14.285714285714286
-1.6,0.9,2.857142857142857
-1.6,1.0,8.0
-1.6,1.1,10.447761194029852
-1.6,1.2,22.04724409448819
-1.6,1.3,31.690140845070424
-1.6,1.4,35.32608695652174
-1.6,1.5,39.04382470119522
-1.6,1.6,45.54455445544554
-1.6,1.7,54.54545454545455
-1.6,1.8,54.20792079207921
-1.6,1.9,65.70327552986512
-1.6,2.0,70.21943573667711
-1.5,0.0,nan
-1.5,0.1,nan
-1.5,0.2,nan
-1.5,0.3,nan
-1.5,0.4,nan
-1.5,0.5,nan
-1.5,0.6,0.0
-1.5,0.7,0.0
-1.5,0.8,0.0
-1.5,0.9,5.128205128205129
-1.5,1.0,10.526315789473685
-1.5,1.1,18.94736842105263
-1.5,1.2,28.45528455284553
-1.5,1.3,35.02824858757062
-1.5,1.4,43.24324324324324
-1.5,1.5,48.17275747508306
-1.5,1.6,51.59235668789809
-1.5,1.7,57.48792270531401
-1.5,1.8,62.31884057971015
-1.5,1.9,63.059701492537314
-1.5,2.0,66.03448275862068
-1.4,0.0,nan
-1.4,0.1,nan
-1.4,0.2,nan
-1.4,0.3,nan
-1.4,0.4,nan
-1.4,0.5,0.0
-1.4,0.6,0.0
-1.4,0.7,0.0
-1.4,0.8,8.695652173913043
-1.4,0.9,12.76595744680851
-1.4,1.0,16.883116883116884
-1.4,1.1,25.0
-1.4,1.2,29.37062937062937
-1.4,1.3,36.81818181818182
-1.4,1.4,44.15094339622642
-1.4,1.5,43.728813559322035
-1.4,1.6,56.5
-1.4,1.7,58.737864077669904
-1.4,1.8,60.834990059642145
-1.4,1.9,66.14310645724258
-1.4,2.0,67.65676567656766
-1.3,0.0,nan
-1.3,0.1,nan
-1.3,0.2,nan
-1.3,0.3,nan
-1.3,0.4,nan
-1.3,0.5,nan
-1.3,0.6,nan
-1.3,0.7,0.0
-1.3,0.8,2.857142857142857
-1.3,0.9,15.714285714285714
-1.3,1.0,21.818181818181817
-1.3,1.1,27.516778523489933
-1.3,1.2,31.57894736842105
-1.3,1.3,44.71544715447155
-1.3,1.4,47.4025974025974
-1.3,1.5,50.81967213114754
-1.3,1.6,60.74561403508772
-1.3,1.7,64.02321083172147
-1.3,1.8,66.35071090047393
-1.3,1.9,70.16806722689076
-1.3,2.0,69.69292389853138
-1.2,0.0,nan
-1.2,0.1,nan
-1.2,0.2,nan
-1.2,0.3,nan
-1.2,0.4,nan
-1.2,0.5,0.0
-1.2,0.6,0.0
-1.2,0.7,0.0
-1.2,0.8,15.217391304347826
-1.2,0.9,18.9873417721519
-1.2,1.0,35.374149659863946
-1.2,1.1,29.585798816568047
-1.2,1.2,30.729166666666668
-1.2,1.3,42.0
-1.2,1.4,50.88235294117647
-1.2,1.5,56.904761904761905
-1.2,1.6,62.32179226069246
-1.2,1.7,64.53287197231833
-1.2,1.8,68.30015313935681
-1.2,1.9,70.65368567454799
-1.2,2.0,74.009324009324
-1.1,0.0,nan
-1.1,0.1,nan
-1.1,0.2,nan
-1.1,0.3,nan
-1.1,0.4,0.0
-1.1,0.5,0.0
-1.1,0.6,0.0
-1.1,0.7,0.0
-1.1,0.8,10.344827586206897
-1.1,0.9,10.112359550561798
-1.1,1.0,28.244274809160306
-1.1,1.1,35.294117647058826
-1.1,1.2,40.07220216606498
-1.1,1.3,48.916408668730654
-1.1,1.4,53.6
-1.1,1.5,59.827213822894166
-1.1,1.6,66.55112651646448
-1.1,1.7,67.67676767676768
-1.1,1.8,69.54732510288066
-1.1,1.9,74.22680412371135
-1.1,2.0,72.78325123152709
-1.0,0.0,nan
-1.0,0.1,nan
-1.0,0.2,nan
-1.0,0.3,nan
-1.0,0.4,nan
-1.0,0.5,0.0
-1.0,0.6,0.0
-1.0,0.7,0.0
-1.0,0.8,10.38961038961039
-1.0,0.9,12.121212121212121
-1.0,1.0,32.4468085106383
-1.0,1.1,40.0
-1.0,1.2,47.41935483870968
-1.0,1.3,52.31607629427793
-1.0,1.4,59.910913140311806
-1.0,1.5,65.51126516464471
-1.0,1.6,69.73058637083993
-1.0,1.7,70.62146892655367
-1.0,1.8,72.56176853055916
-1.0,1.9,72.45370370370371
-1.0,2.0,75.74206755373592
-0.9,0.0,nan
-0.9,0.1,nan
-0.9,0.2,nan
-0.9,0.3,nan
-0.9,0.4,nan
-0.9,0.5,0.0
-0.9,0.6,3.8461538461538463
-0.9,0.7,10.204081632653061
-0.9,0.8,20.560747663551403
-0.9,0.9,24.22360248447205
-0.9,1.0,40.50632911392405
-0.9,1.1,43.666666666666664
-0.9,1.2,49.72527472527472
-0.9,1.3,52.33160621761658
-0.9,1.4,59.34959349593496
-0.9,1.5,67.78761061946902
-0.9,1.6,67.39446870451238
-0.9,1.7,71.66454891994917
-0.9,1.8,72.01017811704834
-0.9,1.9,74.54153182308522
-0.9,2.0,77.66798418972331
-0.8,0.0,nan
-0.8,0.1,nan
-0.8,0.2,nan
-0.8,0.3,nan
-0.8,0.4,nan
-0.8,0.5,0.0
-0.8,0.6,5.714285714285714
-0.8,0.7,12.658227848101266
-0.8,0.8,23.423423423423422
-0.8,0.9,32.27513227513227
-0.8,1.0,42.687747035573125
-0.8,1.1,47.05882352941177
-0.8,1.2,51.578947368421055
-0.8,1.3,56.46551724137931
-0.8,1.4,68.29710144927536
-0.8,1.5,65.40983606557377
-0.8,1.6,70.0261780104712
-0.8,1.7,74.44314185228605
-0.8,1.8,76.98744769874477
-0.8,1.9,77.66599597585513
-0.8,2.0,78.51387645478961
-0.7,0.0,nan
-0.7,0.1,nan
-0.7,0.2,nan
-0.7,0.3,nan
-0.7,0.4,0.0
-0.7,0.5,0.0
-0.7,0.6,5.555555555555555
-0.7,0.7,19.23076923076923
-0.7,0.8,28.74251497005988
-0.7,0.9,34.177215189873415
-0.7,1.0,46.103896103896105
-0.7,1.1,55.470737913486005
-0.7,1.2,56.22222222222222
-0.7,1.3,59.34489402697495
-0.7,1.4,65.27131782945736
-0.7,1.5,68.13031161473087
-0.7,1.6,69.29032258064517
-0.7,1.7,72.69662921348315
-0.7,1.8,75.14792899408285
-0.7,1.9,76.83823529411765
-0.7,2.0,78.4452296819788
-0.6,0.0,nan
-0.6,0.1,nan
-0.6,0.2,nan
-0.6,0.3,nan
-0.6,0.4,11.11111111111111
-0.6,0.5,8.333333333333334
-0.6,0.6,14.492753623188406
-0.6,0.7,19.014084507042252
-0.6,0.8,32.69230769230769
-0.6,0.9,41.24513618677043
-0.6,1.0,48.08743169398907
-0.6,1.1,59.73741794310722
-0.6,1.2,63.25088339222615
-0.6,1.3,65.17719568567026
-0.6,1.4,69.4019471488178
-0.6,1.5,71.41089108910892
-0.6,1.6,76.20545073375263
-0.6,1.7,75.10373443983403
-0.6,1.8,75.5223880597015
-0.6,1.9,76.88266199649738
-0.6,2.0,77.62359063313096
-0.5,0.0,nan
-0.5,0.1,nan
-0.5,0.2,nan
-0.5,0.3,0.0
-0.5,0.4,4.545454545454546
-0.5,0.5,10.526315789473685
-0.5,0.6,12.5
-0.5,0.7,29.239766081871345
-0.5,0.8,43.82022471910113
-0.5,0.9,48.857142857142854
-0.5,1.0,57.49440715883669
-0.5,1.1,65.59714795008912
-0.5,1.2,63.422818791946305
-0.5,1.3,71.37254901960785
-0.5,1.4,71.39272271016311
-0.5,1.5,73.8121546961326
-0.5,1.6,75.75452716297787
-0.5,1.7,77.52596789423986
-0.5,1.8,79.38144329896907
-0.5,1.9,77.74086378737542
-0.5,2.0,80.78266946191475
-0.4,0.0,nan
-0.4,0.1,nan
-0.4,0.2,nan
-0.4,0.3,0.0
-0.4,0.4,4.0
-0.4,0.5,16.666666666666668
-0.4,0.6,27.10843373493976
-0.4,0.7,40.43478260869565
-0.4,0.8,45.48494983277592
-0.4,0.9,58.086560364464695
-0.4,1.0,60.412757973733584
-0.4,1.1,63.2183908045977
-0.4,1.2,71.57360406091371
-0.4,1.3,70.58047493403694
-0.4,1.4,75.22522522522523
-0.4,1.5,76.8928220255654
-0.4,1.6,76.75276752767527
-0.4,1.7,78.70753935376968
-0.4,1.8,79.05718701700154
-0.4,1.9,79.87987987987988
-0.4,2.0,80.48780487804878
-0.3,0.0,nan
-0.3,0.1,nan
-0.3,0.2,nan
-0.3,0.3,0.0
-0.3,0.4,11.538461538461538
-0.3,0.5,22.764227642276424
-0.3,0.6,33.165829145728644
-0.3,0.7,49.42528735632184
-0.3,0.8,50.52910052910053
-0.3,0.9,63.4
-0.3,1.0,63.36805555555556
-0.3,1.1,69.06077348066299
-0.3,1.2,71.05911330049261
-0.3,1.3,74.32432432432432
-0.3,1.4,76.31307929969104
-0.3,1.5,77.70814682184422
-0.3,1.6,78.87817703768624
-0.3,1.7,77.81324820430966
-0.3,1.8,79.80910425844347
-0.3,1.9,79.98570407433881
-0.3,2.0,83.02839116719242
-0.2,0.0,nan
-0.2,0.1,nan
-0.2,0.2,nan
-0.2,0.3,0.0
-0.2,0.4,14.141414141414142
-0.2,0.5,32.47422680412371
-0.2,0.6,43.18936877076412
-0.2,0.7,51.15681233933162
-0.2,0.8,60.33210332103321
-0.2,0.9,62.808349146110054
-0.2,1.0,69.26345609065156
-0.2,1.1,71.89542483660131
-0.2,1.2,72.5752508361204
-0.2,1.3,75.98039215686275
-0.2,1.4,77.5813953488372
-0.2,1.5,79.38671209540034
-0.2,1.6,79.3103448275862
-0.2,1.7,80.61901252763448
-0.2,1.8,82.42296918767506
-0.2,1.9,81.47448015122873
-0.2,2.0,83.90212491951063
-0.1,0.0,nan
-0.1,0.1,nan
-0.1,0.2,0.0
-0.1,0.3,6.451612903225806
-0.1,0.4,26.582278481012658
-0.1,0.5,41.09090909090909
-0.1,0.6,52.61845386533666
-0.1,0.7,61.77606177606177
-0.1,0.8,63.95348837209303
-0.1,0.9,68.59154929577464
-0.1,1.0,72.15496368038741
-0.1,1.1,74.79674796747967
-0.1,1.2,73.52941176470588
-0.1,1.3,74.55230914231856
-0.1,1.4,77.42782152230971
-0.1,1.5,80.6554756195044
-0.1,1.6,79.88748241912799
-0.1,1.7,81.21128699242945
-0.1,1.8,82.35664776307499
-0.1,1.9,83.96396396396396
-0.1,2.0,84.13284132841328
0.0,0.0,nan
0.0,0.1,nan
0.0,0.2,0.0
0.0,0.3,19.51219512195122
0.0,0.4,44.80286738351254
0.0,0.5,48.704663212435236
0.0,0.6,57.49486652977413
0.0,0.7,63.41463414634146
0.0,0.8,67.32954545454545
0.0,0.9,72.20902612826603
0.0,1.0,73.53255069370331
0.0,1.1,77.32267732267732
0.0,1.2,76.55545536519386
0.0,1.3,79.56810631229236
0.0,1.4,79.48131197559115
0.0,1.5,81.28855380397532
0.0,1.6,81.92934782608695
0.0,1.7,84.76017000607165
0.0,1.8,82.00626959247649
0.0,1.9,82.97161936560934
0.0,2.0,84.07407407407408
0.1,0.0,nan
0.1,0.1,nan
0.1,0.2,14.0
0.1,0.3,32.69230769230769
0.1,0.4,47.01086956521739
0.1,0.5,58.07086614173228
0.1,0.6,64.82084690553746
0.1,0.7,68.90645586297761
0.1,0.8,71.69811320754717
0.1,0.9,75.9167492566898
0.1,1.0,76.20020429009193
0.1,1.1,77.53686036426713
0.1,1.2,80.71312803889789
0.1,1.3,79.76923076923077
0.1,1.4,80.40201005025126
0.1,1.5,82.98676748582231
0.1,1.6,82.14285714285714
0.1,1.7,84.42714126807564
0.1,1.8,82.17928073000537
0.1,1.9,83.57972544878564
0.1,2.0,85.0381679389313
0.2,0.0,nan
0.2,0.1,0.0
0.2,0.2,30.573248407643312
0.2,0.3,54.04624277456647
0.2,0.4,62.765957446808514
0.2,0.5,65.12345679012346
0.2,0.6,68.48249027237354
0.2,0.7,72.90249433106575
0.2,0.8,75.0
0.2,0.9,76.0306807286673
0.2,1.0,77.6206322795341
0.2,1.1,77.63371150729336
0.2,1.2,80.758226037196
0.2,1.3,81.25435540069687
0.2,1.4,81.30348913759052
0.2,1.5,82.540675844806
0.2,1.6,84.60227272727273
0.2,1.7,84.8302300109529
0.2,1.8,85.34391534391534
0.2,1.9,85.12476007677543
0.2,2.0,85.30940009447332
0.3,0.0,nan
0.3,0.1,9.67741935483871
0.3,0.2,49.8567335243553
0.3,0.3,63.59143327841845
0.3,0.4,70.55837563451777
0.3,0.5,71.27003699136868
0.3,0.6,74.11504424778761
0.3,0.7,75.14910536779324
0.3,0.8,77.4526678141136
0.3,0.9,78.73042044517724
0.3,1.0,78.13479623824452
0.3,1.1,79.46741415557113
0.3,1.2,82.3125
0.3,1.3,82.44746600741657
0.3,1.4,82.68053855569156
0.3,1.5,83.57030015797788
0.3,1.6,84.5505617977528
0.3,1.7,84.65739821251242
0.3,1.8,83.97565922920893
0.3,1.9,86.19186046511628
0.3,2.0,86.34380453752182
0.4,0.0,nan
0.4,0.1,56.423173803526446
0.4,0.2,70.24901703800786
0.4,0.3,73.25842696629213
0.4,0.4,73.42733188720173
0.4,0.5,76.28384687208217
0.4,0.6,77.17584369449378
0.4,0.7,78.29391891891892
0.4,0.8,80.13803680981596
0.4,0.9,80.15536723163842
0.4,1.0,82.48816768086544
0.4,1.1,81.2706816677697
0.4,1.2,84.52669902912622
0.4,1.3,83.07866440294283
0.4,1.4,84.96
0.4,1.5,83.65817091454272
0.4,1.6,85.00780843310775
0.4,1.7,84.8951048951049
0.4,1.8,85.43820224719101
0.4,1.9,87.11403869905311
0.4,2.0,84.63855421686748
0.5,0.0,nan
0.5,0.1,77.99490229396771
0.5,0.2,78.49372384937239
0.5,0.3,78.36700336700336
0.5,0.4,77.98690671031096
0.5,0.5,77.85016286644951
